review_text,rating,product_id,product_title,category
"Hated it ,keep collecting those flowers for medicine and killing robots it's so boring ! Playing games since 1984 I know what is nope or dope story does not make any sense ! Not even near uncharted 4 !",2.0,B00ZQC73O8,Different kind of game !,Video Games
"Incredible game, fun to explore, fun to taze people, fun to make good/bad choices! Really good graphics!! Loved it!!",5.0,B000ZK7ZOE,Electrifying!,Video Games
"The product does as stated, it does protect your PS4 controller from dirt, falls, and scratches. It does give you a firmer grip, and overall, it is comfortable for prolong use while gaming.",5.0,B00HR9L07E,it is comfortable for prolong use while gaming,Video Games
"Great surround sound and the speakers fit perfectly, It does take a little time for the driver to recognize the headset but it is great that you can change the frequency, equalization, and environmental effects. The mic works really well. My friends said that they could hear my voice clearly and I am happy with this purchase",5.0,B00SLBGXU6,Great headset for the price,Video Games
very pleased,5.0,B001CCMEUY,Five Stars,Video Games
"Pretty much the definition of a hack and slash game. There isn't many requirements for those types of games, just defeat hordes of enemies by button smashing/button combo's or using skills via a one press option. This is purely for someone who just wants to let off some steam or wants to see some cool skills being used. Then there's the ""fanservice"" , look up the word and then see if you still want to get this before you do or you'll end up complaining in your review. Overall I think this is a good addition to the neptunia spin off franchise and I think it's a pretty good hack and slash for a handheld.",5.0,B00RUZPKRQ,Nice and Simple,Video Games
"My favorite game in recent times was COD4, but Crysis:Warhead is just a bit better than COD4 in my opinion.

I really was just expecting to see Crysis all over again, but Warhead really has a lot of realism that I've not experienced so enjoyably in other games.  The game is more fluid... none of the ""you can't jump on top of that rock eventhough it's only 2 feet high"" limitations.

The graphics are the most realistic I've seen, but still needs a little system adjustment.  Running two 9800's and still have to run at slightly lower settings with DX10.  There is a way to force DX9, but overall the graphics are killer.

This game has many surprises in it that serve to make you feel like you are in another part of the world, but not a fake one.  Things like the sea life and the birds running around on the beach are just small examples of effects in this game that are so life-like that you may catch yourself forgetting you are playing a game.  I found myself saying outloud: ""Holy @#$%@, that looks so realistic!"".

At a mere $25, what a bargain!

(...)

I've already installed it on another machine while I added another harddrive to my primary gaming rig, and then reinstalled, and THERE ARE NO PROBLEMS!  Anyone who tells you differently is just a liar.

Just buy it off of Steam and you won't have any problems at all!!!!

For the price of a couple of tickets to the movie theatre, this game is a complete value package!  If $25 sounds like too much money for 5 copies, then you need a cheaper hobby.",5.0,B001ATHKVC,"Ignore the fools, this game is worth every penny!",Video Games
Nintendo GameCube controllers have built reputations and they still stand.,5.0,B0017KIBAI,This is an official Nintendo controller,Video Games
"There is absolutly no point to this game. I wasted three bucks from renting down at my local video store when i was bored one after noon. This game is the same thing over and over and over again. And theres no point to playing because you cant open anything, its already all open. So save your money and go buy a good game for the same price like Final Fantasy X.",1.0,B00005B70Y,One of the worst games ever,Video Games
Still my fav and now I don't have to wait to see my sister to play anymore!  Would be nice if you could earn wii points in the game for new songs but then how could they nickel and dime you?,4.0,B003O6FV8S,Get your groove thing on!,Video Games
"Awesome concept, utilizes popular open-world adventure quest models very well. Can get frustratingly tough at times, which isn't too terrible.

This is a must own game for anyone who like games that take more than a day to beat.",5.0,B00ZQC73O8,Best PS4 game so far,Video Games
"Pros: Very solid construction
  Is aesthetically appealing
  Provides excellent performance

Cons: None

You are buying high grade, superb quality digital optical cables made by SONY.  Need I really say any more?",5.0,B000VTT3IK,Best of the Best,Video Games
PRETTY COLOR GOOD PLAYING WITH THIS CONTROL,5.0,B0045FCKVI,Five Stars,Video Games
"First of all, I should warn parents that this is one of the only GBA games that really deserves the Teen rating. Kids under the age of 12 may get scared by some of the creepier monsters, and there is quite a bit of blood and gore (although you can barely see it on the small GBA screen).
If you can deal with those two things, however, I highly recommend that you get this game. I played the other two GBA Castlevania games, and this seems to be the best so far. It has a good plot (for a video game), it has over 300 special abilities to collect and trade with your fiends, er, friends using the GBA link cable, and it is a rare action/adventure/RPG/platformer game, which tends to add up to a good game. The gameplay is fun and action-packed, the RPG elements include multiple weapons, from pocket knives to lances to the traditional Castlevania rope to even a hammer for some reason, as well as various types of armor to increase your defense and power. It even has an element system (water beats fire monsters, etc.) It is a truly great game.",5.0,B00008KU9T,"Unlike vampires, this game doesnt ...",Video Games
"Great remake-ish game. I played the original gamecube game, so it was great to see link left-handed again. The nostalgia of seeing the HD opening on my flat screen was breath-taking.
Although I played the wii version I wasn't a big fan of it. The wii controller didn't feel like a good fit for the game. I could only play the wii game every now and then (but that didn't stop me from still pouring hours into it). However, the Wii U controller was a great fit. It felt natural, like the gamecube controller. Next thing I know I already clocked in 10 hours on my first sitting (It was a Saturday).

If you played this game before, on the gamecube, wii or both, I suggest you start on Hero Mode. I thought I was rusty so I started with normal mode, but I was breezing through the game. I brought some red potion at Trill's shop before the forest temple, and I still haven't used it. (I'm halfway through Snowpeak Ruins now.) I had to buy the Ganondorf amiibo for more of a challege in my current playthough!!!!!

This is a great buy for the Wii U (even if you already own this game on other platform, like I do.)",5.0,B017W1771Y,Save Hyrule Once Again.....in HD!!!!,Video Games
"Gears of War 2 simply is a game that must be played by any 360 owner who enjoys shooters of any flavor. Whether you love the over-the-top craziness that is Halo or if Rainbow 6 is more to your liking, there is much to be found here in Gears 2. While keeping the gameplay that every Gears fan knows and loves intact, Epic has managed to improve on the things that needed improvement, wiped out almost all of what pulled the first game down, added lots of new features that only add to the experience while literally take nothing away, nothing, and managed to expand upon the admittedly fairly simple characters.

Seeing as how the letdowns are very minor, I'll just get those out of the way now.

1. It's still easy to hit cover you don't want to hit, although this is much improved. I went from constantly hitting cover I didn't want in almost every single round to doing it maybe once or twice a match, and saying it happens four or more times per match is being absurdly ridiculous.

2. The ""three downs and you're out"" rule is still in effect in Execution, even there is NO mention of it anywhere in the tutorials or the game description - the game just tells you to get a one-shot kill or an in-close ""execution"" on the enemy.

3. The single player gives the player a ""crutch"" on Casual - if you fall in Solo, you can be helped up, but no such luck on harder modes, if you fall, you die. I can understand Epic wanting to ease the player in but that is already very easily accomplished with the bucket loads of ammo and the limited damage an enemy does. Having this put in only to take it away on a harder mode is needless.

4. The Multiplayer bots are STUPID. I actually had a match where it was down to one enemy and I had all four of my bots alive, yet their idiocy led to the one killing off all four of them one at a time. And sometimes the last enemy will be down but they won't rush in to finish them even if the clock is on its last 10 seconds. They're not completely worthless but they're not completely reliable either.

5. If a friend is down next to a weapon, for some reason the game will force you to pick up the weapon first, then help up your friend.

6. The Endor, I mean, Reaver level could've been better, or just scratched and used as a cutscene. Hopefully Gears 3 will be without this.

7. For reasons I cannot even begin to comprehend, Epic forces the player to have a completely different weapons setup for the fight with Skorge. And they don't give you your original layout after that and the following section are finished.

Update: The many glitches that brought the gameplay in multiplayer down have been destroyed. For details, search ""Gears 2 Glitches Fixed"" without the quotes.

However, all of these gripes even put together do not in any way shape or form diminish the game at all. AT ALL. Suffice it to say that Epic has smashed all expectations, and given how high they were, that is saying something. The new Gears, despite the cynical, self-righteous jaded players insist, is NOT just the same game with a ""2"" behind it. As they were supposed to do, Epic has added much, such as chainsaw dueling, mobile cover, new multiplayer modes, new maps, (some of which have new hazards to look out for) new weapons, the heavy machine guns can overheat now, and while this isn't saying much, the storyline delves into the characters, especially Dom, a little bit more deeply, emphasis on the ""little bit."" We're only given a hint of Dom searching for his wife in the first game, and that story line comes to the fore later in this game, although it does NOT take anything away from the overall conflict. The plot twist towards the end probably could've had a little more of a punch to it but it's not terrible in any way, and the ending will leave the gamer to wonder what will happen now, especially if they're patient enough to wait out the credits.

The chainsaw duels are simple - Just tap B! but there's tension that you feel leading up to the outcome, which makes winning it feel really good. An enemy can interfere, but that's what teammates are for.

Speaking of teammates, rely on them. Use them to help you. Communicate. Stick to cover and help your buddies out. Teamwork, communication and cover are key. Fail to use one and you'll probably lose. Fail to use two and you will lose. Don't use any of them and you've already lost before the match has even started. Now that being shot slows you down, gone is the chance to rush in shotguns blazing and Rambo your team to victory. Try that in Gears 2 and your only reward is to watch the entire match through spectator camera, which is much improved by the way. Now you have to see to it that concrete, not air, is between you and the bullets if you want to have a chance at winning the match. So stick with your teammates. You win as a team, you lose as a team.

Mobile cover makes its debut and is a smashing addition. In Gears 1, there was only about one way to get mobile cover - be in front of someone who's taking the bullets. Now there is a heavy shield and the chance to take hostage enemies that are downed. Either one will work, although the latter will deteriorate as it soaks up damage and slows you down. The shield will prevent you from mantling and rolling but running is still there. Given just how important cover is in this game, being able to move around with it is good.

I won't delve much into the new modes as the game does a great job of walking the player through how each mode works. Guardian is a great twist on the VIP type of match, even better than Assassination. Submission is a great twist on Capture the Flag, Wingman is very chaotic, perhaps about as chaotic as Gears gets, given the number of small teams, King of the Hill hasn't changed the formula but why fix it if its not broken and Horde is a lot of fun, especially with people who will work together to keep everyone alive. Execution, Warzone and Annex are still the same.

The maps are easy to memorize and suit both sides well. Neither side has a positional advantage regardless of which spawn point they begin the map on. Most are symmetrical and all are small so players will always have plenty of action quickly on in a round and investigating a map to flush out the final enemy doesn't take too long. The maps called Avalanche, Security and Hail have environmental hazards that are just as deadly as an enemy, so a novice would do well to find out how to avoid these so as to not die needlessly.

The Flamethrower, Ink Grenades, an automatic pistol, a mobile heavy machine gun, mortar and the aforementioned shield help round out Gear's already robust weapon roster and any of these can be removed or changed if a player doesn't like them. The Ink Grenades are basically poison, throw or set it and an enemy (or friend!) will continually take damage as they remain in the affected area. Smoke grenades now stun an enemy. As said before, heavy machine guns will overheat, so while mounted ones have unlimited ammo, this helps balance them out. The mobile variant, however, still has a limit, but again, you can move around. Slowly. Speaking of moving around, another MUCH APPRECIATED feature is the ability to crawl when the enemy has downed you in multiplayer. In the first game, if you were downed, you had to stay in place and hope someone would come get you before the enemy finished the job. Now you can close some of the distance between yourself and a teammate, which can mean the difference between winning and losing a match.

And thankfully the sniper rifle's active reload does NOT automatically down someone in Gears 2. Epic got smart and decided to make it so that if your character has full health, an active will damage your character enough so that one more hit will down you. Why on earth they didn't do it this way in the first place is beyond me, but THANK YOU Epic for fixing this needlessly frustrating gameplay element. There are few things more annoying than being killed by a sniper who doesn't have the skill to properly use their weapon. It takes no skill whatsoever to down someone this way. In the first game, all you'd have to do is get another active and down the enemy two more times to kill them, since after getting up the player has to wait a moment before moving (again Epic, WHY DID YOU DO THIS?) So again, Epic, thank you for not allowing such a cheap and frustrating gameplay element poison a great multiplayer experience two games in a row.

Well, I think that about covers it....Oh wait, that's right, the story. Epic still isn't getting high marks for a stellar storyline, but let's face it - the game is about war and the characters have bodies that steroid users can only wish for. Marcus is still the gruff meat head who sounds like gravel is grinding in his throat, Dom is his more level-headed friend who wants to find his wife, Cole is still the hilarious but excellent soldier and Baird is still the whiny sarcastic jerk who will remind everyone that he's the only one who knows how to fix things. Adding onto the roster is Tai, a spiritual warrior who prays as well as he shoots, Benjamin Carmine, Anthony Carmine's (from the first game) brother and Dizzy, who quickly shows just how one-dimensional his character is in about the first five minutes you meet him but is still funny enough to deserve to be in the next game. With the exception of Dom, none of the characters really grow or change throughout the second game, but then again, this is Gears we're talking about. In these games storyline simply does take a backseat to the gameplay, and the gameplay is solid.

And parents, DO NOT, I repeat DO NOT let the Mature rating prevent you from letting your child at least rent the game, because in another stroke of genius, Epic has given you the ability to filter out the language and/or gore.

All in all Gears 2 is a great game and I would strongly recommend it. There is much to be found and loved by the whole gaming community. If you haven't played the first Gears yet, there's little reason to bother getting it first, as Wikipedia can fill the player in on the storyline. In all honesty, had I known beforehand that Gears 2 would be as great as it is, I'd have just saved my money for Gears 2.",4.0,B0014CFO4K,You'll Wish Epic Had Made It This Way The First Time,Video Games
Probably one of the must have games of Ps vita systems. A friend of mine suggested this and i am very pleased for listening to him,5.0,B0074LJ3CE,Great game,Video Games
"This is basically a third person shooter so you are moving through campaigns with a running storyline and destroying everything you see. It reminded me a little of the Transformer games and the Mantis in Halo 4. My son is 13 and normally plays Halo, Transformers, Sonic, and RPG games but absolutely loves this game. Graphics, explosions, and sound effects are superb. Other reviewers have complained about the acting in the vids. While the video actors don't have the intensity and realism as say the Halo vids, that wasn't a problem for us. We just liked the great graphics, gameplay, and blasting other robots.",5.0,B002BXP73Y,My teenager loves it,Video Games
"This is Sony ur hatin on (talking bout other reviewers of this product), so what if they make something seem too expensive. im sure u have no problem paying around $60 for almost every ps3 game so y cause such a ruckus about a $25 stand that does exactly what its supposed to do. Be a stand. I have yet to buy it because im getting my ps3 for christmas but i will buy this stand. Do u no y? because its Sony. thats y. I will always support Sony because of the immense joy that ive had with every single one of their products.",5.0,B002OLV32M,Great Stand From A Great Company,Video Games
"Exactly as described, fits nicely, feels good.

One drawback for the ps4 is trying to push the picture/video button or the start button they are kinda covered.

Second drawback is you can't use thumb button covers unless you cut the case away a little bit overwise the skin and the button together don't allow you move the control proper.

I am happy with them.",4.0,B00L8V9B1O,"Very nice, well worth getting.",Video Games
"but well worth it. Works as expected and delivers stable connectivity to Xbox Live, can't ask for much else. Intall is as simple as plugging it in, the biggest issue was getting it out of the packaging. If your router isn't near your T.V. this ones a no brainer.",5.0,B000B6MLV4,A little expensive...,Video Games
"The game is... Well... Forgettable. You are not missing anything by not playing this... That is IF you can even install it first!

Some mindless fun, but not really much to warrant writing an in-depth review for.

Went to install it on Windows 7 and when asked for the CD-Key, it was NOWHERE to be found. Just a blank spot where it SHOULD HAVE BEEN.

In my books, that is an instant one star review right there.

I really did not feel like going through customer support and emails and registration to get a product key for a $5 game. Found a crack for it, installed it, and it played fine, boring and repetitive, but played fine. It did not feel like it was made with a single player in mind and felt too much like a multiplayer game, with some pretty bad AI at that.

Bottom Line:
I would have asked for a refund if it was over $5 Otherwise it is a ""meh"" kill-em-up game. In all honesty I would say to just skip it.",1.0,B000R2XJZ4,.<,Video Games
Great quality,5.0,B0006A9SM0,It works,Video Games
It's not what we expected.,3.0,B00BGA9Y3W,Three Stars,Video Games
"Legend of Dragoon  is one of those role playing games that definitely gets credit for a story and events straying from typical. These warriors obtain these gems that allow them to transform into armored warriors and slightly change the course of battle.

The game features some nice cutscenes, nice graphics, SOME interesting characters, and an interesting plot only brought down by some uninspired or drab locales, a somewhat predictable or cliched set of events, and a few annoying voice overs.

Graphics- 7/10

Prerendered backgrounds that are quite lovely. Beautiful and action packed FMV sequences that are definitely worth watching. Transformations that are eye catching. Some of the character models are a little blocky; however, they animate quite well in and out of battle. They animate with such fluidity fit the game quite well.

Sound- 7/10

The music wasn't exactly epic, but it worked. Some of the music was a little monotonous; but it was suiting.

Sound effects were quite pleasant. Earlier in the game, you could hear the rushing of the water. Every action had a suiting sound effect.

The voices were both good and bad. The voices of the characters fit them perfectly, but some of the voice acting didn't quite fit with some of the actions of some of the characters; they were good for the most part though.

Story- 8/10

The story was quite enjoyable and unique. The story didn't drag too much and kept its pace. The one thing I can say is that the story itself didn't deviate too much...or at least the events that occurred during the story. Everything just falls into place nicely. The fact that the game revolved around warriors able to harness the power of ""dragoon armor"" was pretty cool.

Gameplay- 7/10

The gameplay is typical RPG fare. It seems the two ways to determine gameplay lies within how exploration takes place and how battles are played. Exploration takes place as most of the RPGs do; the battle is turn-based. Fighters can time their attacks (using X) to do a combo attack that can take more damage than just initiating an attack.

You can also transform into dragoons during battle which actually add to the strategy of battles. There is a basic attack that requires you to time your button presses which (like the character chain/combo attacks) can deal more damage the more times you press the attack button at the right time.

I recommend this game to anyone who's looking to play an RPG that is a little different in terms of characters and abilities. The Sailor Moon-esque element this game has definitely makes it different from a lot of the other RPGs out there. It isn't quite the ""Final Fantasy VII"" that the back of the box (or perhaps reviews) made it sound to be, but it is quite good and worth the try.",4.0,B00004S9AF,Quite an Adventure...,Video Games
nice to have a physical copy of a track pack,4.0,B001KAN1VO,Four Stars,Video Games
"I bought this on the psn last year. It ran good and I really love the game of golf, but lately it has frame rate issues, flicking and the trees and bushes look terrible. This game does not run smooth at all. I want to buy the disc version but am afraid to if it has the same issues. This the best golf game out there right now they only need to fix the issues with it. Would like any feed back on the collectors edition if anyone has purchased it.",3.0,B00STPQ7HS,Could be better,Video Games
"I've played most of the fishing sims and this one is the best. It was very easy to learn and I like that I can unlock lures and boat and sponsor upgrades. That tends to keep the game interesting and goal-oriented. Finding the fish on some lakes can be a real challenge, but once found, it's not too difficult to reel them in. Now the newer version of this game is something else entirely. Casting in ""The Strike"" really is bad.",5.0,B000AYH8A6,Like it a lot,Video Games
"The best chargers that I have found. I have now bought the PS4 version as well. The flashing light while charging is kind of distracting, but it is not as bright as I expected after reading all of the reviews. I have thought about covering the majority of the lights with electrical tape, but it just doesn't bother me enough. I have had no problems with this charger. I like how you can just set your controller down and it will charge. I have had other chargers and have had nothing but problems, I am glad I found these.",5.0,B01H1QQWDO,Best Charger!,Video Games
Was so looking forward to playing this after playing fps alot but this ain't one of those. Kill zone is much more fun to play and have to figure things out. Way to hard and boring.,1.0,B00YQ2KCWO,Way too hard and stressful,Video Games
"I have owned this game before, traded it, rented it and bought it again. It's safe to say that although it's like others, as far as gameplay goes, I just can't forget the feeling I got when I first stepped onto the newly designed field at invesco mile high and my jaw dropped. It's still the best looking of the series and much cheaper than the finely tweaked/tuned 2010 version. This game is one of the best madden experiences out there. And it's much easier for beginners. With the replay feature and simplified play calling, this might be the most intuitive madden game to date. Even the virtual training sim is very helpful. I think the poor reviews are from those who've been madden heads for the last 20 years. And in that case, I'd say you're burnt out and there's nothing they could do to satisfy you. Maybe once they're license expires and 2k can get back in the mix, things will be different. But if you're a casual gamer and love football, you can't go wrong with 09. I truly enjoy it. Still, the close ups in 06/07 we're really cool to see.",4.0,B0012N7BSI,A Madden Must Have,Video Games
Fast Shipping and Great Quality.,5.0,B015XC3B46,Works Great Takes up very little space.,Video Games
Got this for $20 during Black Friday Sale!  =)  Soo happy.  This is probably the best deal I got this year.,5.0,B00CJ7IUI6,$20.  'Nuff said.,Video Games
"BioWare certainly did out-do themselves with this game.  I have been a BioWare fan since the original Baldur's Gate, and this game continues their reign as king of the computer role playing game genre.

One of the greatest elments of this game is the world BioWare created for it.  There are all sorts of monsters and dragons, but it is in the area of protagonists where the world, while resembling traditional fantasy RPG, is completely new.

There are dwarves, elves and humans, but their backstory is not like that of fantasy RPG games past.  In this world, dwarves are not drunken Scots, but scheming politicos isolated in a society controlled by an oppressive caste system.  Dwarves are more likely to stab you in the back than club you in the face in this game.

Elves are the underclass in this game.  Whatever they were in ancient times, today they are not the pompous immortals, but servants and whipping boys.  Being smallish, they are easily enthralled by the human populace who use them as house servants and employ them in menial and laborious tasks.  No longer educated and enlightened, they are easily taken advantage of.

The humans are not the same dundering sods who have screwed up the planet time and again, but the one element actually trying to hold it all together, despite the retreat of the dwarves into the underworld and the elves into servitude.  Not as devious as the dwarves, but humans are arguably more intelligent, and more physically capable than the elves; the humans dominate the world's surface.

One of the most interesting twists on the standard fantasy world fodder in the application of the mage class.  The mage is not the elder intellectual being spouting volumes of wisdom at every turn.  In this game mages are to be despised.  They are truly powerful beings, and not ""balanced"" as in some other games out there.  But their power has made them dangerous.  They have become channels for the demons who seek to destroy the world.  So the mages are essentially imprisoned by the church and kept under constant supervision by the Templars to ensure they do not turn.

Gone, too, is the multi-theism found in most fantasy worlds.  In this game there is only one god, and all sentient creatures follow it.

Mechanixcally, I found the game tobe of the highest caliber.  The animations and the visuals in general are extremely well done.  Considering that that game has been in development for some 4 years, that its graphics still hold up to the latest is a testament to the skills of the BioWare team.  Admittedly, the game is not as graphically stunning as, say, Fallout 3 or Oblivion, but the difference is neglible at worst.  And this game trumps either of those Bethesda titles in the vastness and intricacies of the story behind the gameplay.  In Oblivion and Fallut 3 you can wander to anywhere you can see on the screen, but the storyline is fairly sparse and the interconnectivity of the quest system is minor and very scripted.  In Dragon Age, gameplay is story-driven, and that story is incredibly well written and incredibly well voiced by the actors.

If you are a Role Playing Game aficionado, this game is a must-have for your PC game collection.  It has more than earned it's place next to such favorites as Baldur's Gate II, Diablo and the Elder Scrolls series.  Action gamers and FPS'ers may have a difficult time getting into this game because of the pace and the dialogue, but this game was obviously not written to be a hybrid.  It is unashamedly a masterful RPG.

FYI:  My System
AMD Phenom II X4 940 Black Edition
Gigabyte MA790GP-UD4H
EVGA GeForce GTX 260 Core 216 1792MB PCIe
Corsair XMS2 TWIN2X 4GB PC8500 DDR2 (8gb total)
Sound Blaster X-Fi Titanium Fatal1ty Pro Series
LG 26"" ws monitor (1920x1200)
WD SATA Green 1TB
Microsoft Natural Ergonomic Keyboard 4000
Microsoft Trackball Explorer 1.0 (still the best trackball on the market, and a great tool for RPG gaming)",5.0,B001IK1BWC,A Great cRPG Built with the Classics as Reference,Video Games
"My first joystick was the Logitech Wingman Attack II and it lasted many hundreds of hours playing Comanche 4 and Armored Fist. It finally gave out and I got this as a replacement after 3 years to trying to fly with keyboard and mouse.  I can fly but fighting and flying not so much. It has a good feel and has lots of buttons all of which can be mapped.  Download and install the Logitech gaming software and you can control sensitivity, dead zone, and other features on a per game level with the profile setup.  There are better quality, longer lasting joysticks available so I give this a 4/5 stars. However, for the price it is a very good choice.",4.0,B00009OY9U,It's a joystick.  It works.,Video Games
"Honestly, this is the most fun game I've ever played. You play the game on Xbox one in 1080p at 30fps and there is a giant map you get to Freeroam on. The main reason this is my favorite game is because you can go either on or off-road. When I say off road, I mean there are acres of land to explore without a trail. I rate this game 50/10",5.0,B00KSR396C,BEST GAME EVER,Video Games
"This was the first game I bought for my 3ds and I loved the visual update and new extra stories. I liked that they incorporated the 3D aspect into the maps, puzzles, cut scenes, and overall design.",5.0,B00K848IH0,... first game I bought for my 3ds and I loved the visual update and new extra stories,Video Games
"This has to be one of the best chargers for the PS3.
Very simple to use and charges perfectly.
I also love the very high tech looking lights on it as well! Very nice!",5.0,B000X2H8UA,Awesome Charger for PS3,Video Games
Zombie funtime!,5.0,B00FM5IY0Q,Five Stars,Video Games
"Love how you just place controller in the cradle and click it down. No more fumbling around to get the plug in the receptacle.  No more winding cords around my controllers when they are charging. NO MORE CLUTTER!  Awesome product, best Add on for the PS4 hand down.",5.0,B00ENFVJJO, XBOX.  No more Game Controller Clutter!,Video Games
love to play this game with friend and i have so much fun when playing it,5.0,B00D7UHT0E,Five Stars,Video Games
Great game for Spiderman fans...,5.0,B00FRESQKU,Spiderman 2 is great...,Video Games
"Shantae will probably be the last game released for the Game Boy Color, and what a game it is!  Shantae features colors, animation, and scrolling backgrounds that must push the aging GBC to it's absolute limits.  The game is  so advanced that it puts many GBA games to shame!  But it's not just the technology that makes Shantae so stunning.
The play is multi-layred with over 50 locations to explore, many secrets to be discovered, money to be collected for buying fighting gear, and 3 mini-games.  Shantae (a magical half-genie), can also learn dances that change her form.  My favorite is the monkey, which lets you jump higher and climb walls.  As you play, day turns to night and back again.  It's a neat effect pulled off brilliantly in the graphics, but what makes it truly great is that it's not just for show.  You actually need to expolre areas at night to gain certain power ups and even to gain access to a hidden level.  That level can only be found if you play Shantae on the GBA.  That's right, Way Foraward has included a hidden level for the GBA only!
I was also really impressed with the integration of the story.  This is not a game where you read the booklet to know what's going on and what your motivation for playing is.  As you play the game, scenes take place that will progress the story.  Explaining why things are happening, who people are and where you need to go.
The only complaint I have is that the world is so huge,  the levels so labyrinthine that I can't believe a map mode wasn't included.  So I get lost often, but my wondering has helped me find a few hidden secrets.  So it's it's ot all that bad.
Playing Shantae, I was reminded of other greats like Zelda and Castlevania.  It's a terrific game that's shouldn't be missed.  Buy it quickly though as there weren't many produced and games this good don't stay on teh shelves for long.",5.0,B00005V6B6,Sashay Shanate!,Video Games
"This game has one awsome story, and is very well great to play especially with friends as it is awsome.",5.0,B00008G886,Awsome RPG with a great story.,Video Games
I'm autistic so this is a must have,5.0,B00B2ZLJ0W,Five Stars,Video Games
"The third installement of the SOR series! This game is also one of the best walkthrough action beat-them-up style game ever made! You have 4 characters to choose from with one secret character as well. This game is a little different 2 than the previous 2 games since there are multiple hidden paths you can take, and depending upon how you select your path determines the outcome of the game itself, it was a smart addition and added some level of detail for the game. Anyways, the game play in this SOR game might be some of the best, the controls are really well laid out, and are responsive. Each character has their own combination of attacks and speical moves, and also each character has a variety of speical attacks that can be utilized with different weapons gathered through out the game. Another very different aspect of this SOR3 is the music, its very high tempo and has some rather odd time signatures, particularly on the song cycle, and fuze. Then there are tracks that sound like nothing but classic SOR music such as the song Moon, and Poets. The graphics are great, and are the best in the series, particularly when or if you get the 1 of the final levels, the ending shows off the power of the Genesis 16-bit console. Another thing I will say is that the diffuclty in this game is also pretty high, this has got 2 be also the hardest of the SOR games. Play this game on the HARD mode and you will see what I am talking about. Lenght wise, I think its perfect, some people might find it a little long, but I think its perfect in that regards. With SOR you just can't go wrong, and this like the other SOR games is a great example of why the Genesis is a timeless game system.",5.0,B000035XKN,The streets are still full of rage! And once again its time 2 take center stage!,Video Games
I had bought this headset for 12 days and the mic is going worst each day. So I do not recommend this for gaming and a lot of use.,1.0,B00BFOEY4I,Mic,Video Games
"Nice that it comes with 6 analog grips but it's strange that none of them are the same. I only like 2 of them. They do feel nice though. That's better than all of them being crap. Like most of the reviewers, I didn't want to use the dpads cause I don't want risk ruining the original dpad. It would prob look odd. For me, paying $6 for 2 tiny rubber analog grips is pretty expensive. If you don't care about the money part, then you should give it a try.",3.0,B007IDIXBK,only decent one on the market,Video Games
"It's great for charging one at a time, but when you put both controllers on at once, one always pops off, which defeats the purpose of a dual charger. Held up well during a long distance move, so I'd say the thig is built well, just not extremely useful.",3.0,B00EV0CT6S,meh,Video Games
very good and acomplish my expectative  v v v v v v v v v v v v v v v v,5.0,B00168PFFK,very good and acomplish my expectative,Video Games
Good quality headset. They are comfortable and work well for the price. I think they work better than the more expensive logitec set i have.,4.0,B01A73DO20,"Good, economical headset",Video Games
The game I love it an ot awesome to play,5.0,B001TOMQSK,Five Stars,Video Games
this game is okay i only play it for the story but jak 2 and jak 3 are way better,3.0,B00005R5PO,sequels are better,Video Games
"FIRST THE GOOD NEWS.

This game has fantastic graphics.  They are bright and colorful and just plain well done.  If you're like me and used to seeing Wii sports and the various Mario games, this is going to knock your socks off.

Skylanders is also complicated enough to keep kids entertained.  By which I mean if you have a child like mine -- he's currently 9 -- who has previously set to memory hundreds of Pokemon and Kirby facts, then Skylanders has powers and hats and soul gems and characters to learn about.

There's online play that coordinates with the game.  Like some stuffed animals and dolls, you can get character codes which unlock online play that features mini-games.

The game has only mild violence.  On par, I would say, with Mario jumping on the mushroom folk.

The game has clues, particularly on the beginning levels.  My son plays with our next door neighbor who is only 6 years old, and he does alright.

The Skylander toys are quite detailed and can be played with separately.

The toys can also be taken to someone else's house and used with a different portal AND they 'remember' their previous adventures.  There's also a feature to 'nickname' them.  My son named his Spiro, ""David, Jr.""

BAD NEWS
This bad news can also be good news.  The game is a money suck.  There are 32 characters that it is possible to collect, and kids are going to want them because they play differently, and certain types are the only ones that can cross certain barriers.  Money-wise, this isn't good.  BUT, if you have a child that enjoys this game, then you know what you and/or Great Aunt Ruth can get for the next birthday.

The other bit of bad news is that it's possible to race through Skylanders to the end.  When I asked my son how he did this, he answered that he did it by going back to the first level and then leveling up.  Which hasn't dampened his enthusiasm, by the way.  When I ask him about that, he said that he replays levels because 'battle mode' is fun, and because the treasures are very difficult to find.

Pam T~
mom",4.0,B004VQENY8,"Good News,  Bad News",Video Games
"This game has good graphics, fun games, tons of hidden object levels and - surprisingly - an interesting storyline. This is one of few games that does a great job of wrapping a believable story into the gameplay. Very rarely do I find a hidden object game that has all these components to keep my interest, but this one did!",4.0,B002INO5NK,"Well done, keeps your interest",Video Games
This is a great game lots of fun to play and I can't believe for the price that anyone could give it a bad review?  First of all I do not play online because it ridiculous to ask us to pay more money to play online after we buy a console and buy the game!  Plus I really enjoy playing campaigns because they have a story instead of just running around shooting!  That being said this game is a lot like the first 2 and is well worth $15!,4.0,B002I0H79C,Great Game,Video Games
